,rt,accuracy,condition,block,node type,participant,phase
15136,0.7671351381577551,1.0,structured,0,boundary,241082.0,exposure
15137,1.0643324577249589,1.0,structured,0,nonboundary,241082.0,exposure
15138,0.9185963962227106,1.0,structured,0,nonboundary,241082.0,exposure
15139,0.9454972986131908,1.0,structured,0,boundary,241082.0,exposure
15140,0.8360548159107566,1.0,structured,0,nonboundary,241082.0,exposure
15141,0.770934528671205,1.0,structured,0,boundary,241082.0,exposure
15142,0.723601074423641,1.0,structured,0,nonboundary,241082.0,exposure
15143,0.8871481181122363,1.0,structured,0,nonboundary,241082.0,exposure
15144,0.9633357478305696,1.0,structured,0,boundary,241082.0,exposure
15145,1.2446213285438716,1.0,structured,0,boundary,241082.0,exposure
15146,0.923521989956498,1.0,structured,0,nonboundary,241082.0,exposure
15147,1.1510459114797411,1.0,structured,0,nonboundary,241082.0,exposure
15148,1.0569467837922275,1.0,structured,0,boundary,241082.0,exposure
15149,0.8311732923611999,1.0,structured,0,nonboundary,241082.0,exposure
15150,3.8931679194793114,1.0,structured,0,boundary,241082.0,exposure
15151,0.7614591447636485,1.0,structured,0,nonboundary,241082.0,exposure
15152,1.0909677320159972,1.0,structured,0,nonboundary,241082.0,exposure
15153,1.1999393282458186,1.0,structured,0,nonboundary,241082.0,exposure
15154,1.096139334142208,1.0,structured,0,boundary,241082.0,exposure
15155,4.020128285977989,1.0,structured,0,boundary,241082.0,exposure
15156,0.9874062002636492,1.0,structured,0,boundary,241082.0,exposure
15157,1.018989706877619,1.0,structured,0,nonboundary,241082.0,exposure
15158,0.9225805182941258,1.0,structured,0,nonboundary,241082.0,exposure
15159,1.677396540530026,1.0,structured,0,nonboundary,241082.0,exposure
15160,0.9869389357045292,1.0,structured,0,nonboundary,241082.0,exposure
15161,3.227587914094329,1.0,structured,0,boundary,241082.0,exposure
15162,1.0266265207901597,1.0,structured,0,nonboundary,241082.0,exposure
15163,2.729914576280862,1.0,structured,0,nonboundary,241082.0,exposure
15164,2.0996625311672688,1.0,structured,0,boundary,241082.0,exposure
15165,0.992209242656827,1.0,structured,0,nonboundary,241082.0,exposure
15166,1.1843629446811974,1.0,structured,0,boundary,241082.0,exposure
15167,1.0172682544216514,1.0,structured,0,nonboundary,241082.0,exposure
15168,0.8648320203647017,1.0,structured,0,nonboundary,241082.0,exposure
15169,1.1824054452590644,1.0,structured,0,nonboundary,241082.0,exposure
15170,0.7435757191851735,1.0,structured,0,nonboundary,241082.0,exposure
15171,1.1458854777738452,0.0,structured,0,boundary,241082.0,exposure
15172,1.0924202357418835,1.0,structured,0,nonboundary,241082.0,exposure
15173,0.8889655587263405,1.0,structured,0,nonboundary,241082.0,exposure
15174,1.0448788069188597,1.0,structured,0,nonboundary,241082.0,exposure
15175,1.275174016598612,1.0,structured,0,nonboundary,241082.0,exposure
15176,0.9200579556636512,1.0,structured,0,nonboundary,241082.0,exposure
15177,1.1319158440455794,1.0,structured,0,nonboundary,241082.0,exposure
15178,1.0631332066841424,1.0,structured,0,nonboundary,241082.0,exposure
15179,1.2367291497066617,1.0,structured,0,boundary,241082.0,exposure
15180,1.2512496607378123,1.0,structured,0,nonboundary,241082.0,exposure
15181,0.8254453800618649,1.0,structured,0,nonboundary,241082.0,exposure
15182,1.7444112412631512,1.0,structured,0,boundary,241082.0,exposure
15183,0.961170575581491,1.0,structured,0,boundary,241082.0,exposure
15184,0.970460020005703,1.0,structured,0,boundary,241082.0,exposure
15185,0.8043149509467185,1.0,structured,0,nonboundary,241082.0,exposure
15186,1.2442461289465427,1.0,structured,0,boundary,241082.0,exposure
15187,1.5308035258203745,1.0,structured,0,nonboundary,241082.0,exposure
15188,1.525676899123937,0.0,structured,0,boundary,241082.0,exposure
15189,1.6568749430589378,1.0,structured,0,nonboundary,241082.0,exposure
15190,0.9347547465004028,1.0,structured,0,boundary,241082.0,exposure
15191,1.2246536267921329,1.0,structured,0,nonboundary,241082.0,exposure
15192,1.599853904452175,1.0,structured,0,boundary,241082.0,exposure
15193,0.736397416330874,1.0,structured,0,nonboundary,241082.0,exposure
15194,1.4829484741203487,1.0,structured,0,boundary,241082.0,exposure
15195,4.232218599878252,1.0,structured,0,nonboundary,241082.0,exposure
15196,1.1748649217188358,1.0,structured,0,nonboundary,241082.0,exposure
15197,0.9523855233564972,1.0,structured,0,nonboundary,241082.0,exposure
15198,0.7626589993014932,1.0,structured,0,nonboundary,241082.0,exposure
15199,2.715248875785619,1.0,structured,0,boundary,241082.0,exposure
15200,1.0066862870007751,1.0,structured,0,nonboundary,241082.0,exposure
15201,4.486670892685652,1.0,structured,0,boundary,241082.0,exposure
15202,0.9708919678814708,1.0,structured,0,nonboundary,241082.0,exposure
15203,1.3164946120232344,1.0,structured,0,nonboundary,241082.0,exposure
15204,0.90435630409047,1.0,structured,0,nonboundary,241082.0,exposure
15205,1.1792496000416577,1.0,structured,0,boundary,241082.0,exposure
15206,0.8204702828079462,1.0,structured,0,nonboundary,241082.0,exposure
15207,0.8920112284831703,1.0,structured,0,nonboundary,241082.0,exposure
15208,1.320315131917596,1.0,structured,0,boundary,241082.0,exposure
15209,0.7238359143957496,1.0,structured,0,nonboundary,241082.0,exposure
15210,0.7114395243115723,1.0,structured,0,nonboundary,241082.0,exposure
15211,1.1547076581045983,1.0,structured,0,nonboundary,241082.0,exposure
15212,1.0608916659839451,1.0,structured,0,boundary,241082.0,exposure
15213,0.7707929606549442,1.0,structured,0,nonboundary,241082.0,exposure
15214,1.060345618519932,1.0,structured,0,nonboundary,241082.0,exposure
15215,1.056905732024461,1.0,structured,0,boundary,241082.0,exposure
15216,0.7748413775116205,1.0,structured,0,nonboundary,241082.0,exposure
15217,0.7364372606389225,1.0,structured,0,nonboundary,241082.0,exposure
15218,1.2989761237986386,1.0,structured,0,boundary,241082.0,exposure
15219,0.8708575568161905,1.0,structured,0,nonboundary,241082.0,exposure
15220,1.1247861390002072,1.0,structured,0,nonboundary,241082.0,exposure
15221,0.8723130789585412,1.0,structured,0,nonboundary,241082.0,exposure
15222,1.5419230884872377,1.0,structured,0,nonboundary,241082.0,exposure
15223,1.1764547675848007,1.0,structured,0,boundary,241082.0,exposure
15224,0.8169999094679952,1.0,structured,0,nonboundary,241082.0,exposure
15225,0.9515542276203632,1.0,structured,0,boundary,241082.0,exposure
15226,0.8651534910313785,1.0,structured,0,nonboundary,241082.0,exposure
15227,0.8390343808569014,1.0,structured,0,boundary,241082.0,exposure
15228,0.9499498927034438,1.0,structured,0,nonboundary,241082.0,exposure
15229,0.9595466209575534,1.0,structured,0,boundary,241082.0,exposure
15230,1.3687430950812995,1.0,structured,0,boundary,241082.0,exposure
15231,1.0103145283646882,1.0,structured,0,nonboundary,241082.0,exposure
15232,0.9461559359915556,1.0,structured,0,nonboundary,241082.0,exposure
15233,0.9004932232201099,1.0,structured,0,nonboundary,241082.0,exposure
15234,0.8726315312087536,1.0,structured,0,nonboundary,241082.0,exposure
15235,0.9732062541879714,1.0,structured,0,boundary,241082.0,exposure
15236,1.0704917144030333,1.0,structured,0,nonboundary,241082.0,exposure
15237,1.091688551008701,1.0,structured,0,nonboundary,241082.0,exposure
15238,1.0159826735034585,1.0,structured,0,nonboundary,241082.0,exposure
15239,0.8714328836649656,1.0,structured,0,boundary,241082.0,exposure
15240,2.7170925778336823,1.0,structured,0,boundary,241082.0,exposure
15241,1.2238763622008264,1.0,structured,0,boundary,241082.0,exposure
15242,1.0073995594866574,1.0,structured,0,nonboundary,241082.0,exposure
15243,0.8706782576628029,1.0,structured,0,nonboundary,241082.0,exposure
15244,1.0835953396745026,1.0,structured,0,boundary,241082.0,exposure
15245,2.2007866222411394,1.0,structured,0,boundary,241082.0,exposure
15246,1.0808850252069533,1.0,structured,0,nonboundary,241082.0,exposure
15247,1.750167225021869,0.0,structured,0,boundary,241082.0,exposure
15248,2.640690331812948,1.0,structured,0,nonboundary,241082.0,exposure
15249,1.0234863716177642,0.0,structured,0,boundary,241082.0,exposure
15250,3.969050680752844,1.0,structured,1,nonboundary,241082.0,exposure
15251,1.314351474866271,1.0,structured,1,nonboundary,241082.0,exposure
15252,1.302253011148423,1.0,structured,1,boundary,241082.0,exposure
15253,0.986478915438056,1.0,structured,1,nonboundary,241082.0,exposure
15254,1.8504071962088344,1.0,structured,1,nonboundary,241082.0,exposure
15255,2.2165263062343,1.0,structured,1,nonboundary,241082.0,exposure
15256,3.22371879639104,1.0,structured,1,boundary,241082.0,exposure
15257,0.9910948108881712,1.0,structured,1,nonboundary,241082.0,exposure
15258,1.1359941442497077,1.0,structured,1,boundary,241082.0,exposure
15259,0.866916598752141,1.0,structured,1,nonboundary,241082.0,exposure
15260,1.1675169793888929,1.0,structured,1,nonboundary,241082.0,exposure
15261,2.064705243334174,1.0,structured,1,boundary,241082.0,exposure
15262,1.2225225633010268,1.0,structured,1,boundary,241082.0,exposure
15263,1.0937166828662157,1.0,structured,1,nonboundary,241082.0,exposure
15264,1.4256065683439374,1.0,structured,1,boundary,241082.0,exposure
15265,0.7604896011762321,1.0,structured,1,nonboundary,241082.0,exposure
15266,3.994180325418711,1.0,structured,1,boundary,241082.0,exposure
15267,1.6491291620768609,1.0,structured,1,nonboundary,241082.0,exposure
15268,3.679694527294487,1.0,structured,1,nonboundary,241082.0,exposure
15269,1.1246638894081116,1.0,structured,1,nonboundary,241082.0,exposure
15270,1.2562292856164277,1.0,structured,1,boundary,241082.0,exposure
15271,1.11813154630363,1.0,structured,1,nonboundary,241082.0,exposure
15272,0.8736717076972127,1.0,structured,1,nonboundary,241082.0,exposure
15273,0.7745552235282958,1.0,structured,1,nonboundary,241082.0,exposure
15274,0.6318642273545265,1.0,structured,1,boundary,241082.0,exposure
15275,0.6538247456774116,0.0,structured,1,nonboundary,241082.0,exposure
15276,2.172015454620123,1.0,structured,1,nonboundary,241082.0,exposure
15277,0.66950194677338,1.0,structured,1,boundary,241082.0,exposure
15278,0.6270672222599387,1.0,structured,1,nonboundary,241082.0,exposure
15279,0.786007727496326,1.0,structured,1,boundary,241082.0,exposure
15280,1.002879953943193,1.0,structured,1,boundary,241082.0,exposure
15281,0.899161459878087,1.0,structured,1,nonboundary,241082.0,exposure
15282,1.0557710770517588,1.0,structured,1,boundary,241082.0,exposure
15283,1.109966796822846,1.0,structured,1,nonboundary,241082.0,exposure
15284,1.113878475036472,0.0,structured,1,nonboundary,241082.0,exposure
15285,1.5080751003697517,1.0,structured,1,boundary,241082.0,exposure
15286,0.9602568745613098,0.0,structured,1,nonboundary,241082.0,exposure
15287,2.794237978756428,1.0,structured,1,boundary,241082.0,exposure
15288,0.8746222341433167,1.0,structured,1,nonboundary,241082.0,exposure
15289,0.7121769445948303,1.0,structured,1,boundary,241082.0,exposure
15290,0.8354499079287052,1.0,structured,1,boundary,241082.0,exposure
15291,1.106699568219483,1.0,structured,1,boundary,241082.0,exposure
15292,0.8149455161765218,1.0,structured,1,nonboundary,241082.0,exposure
15293,1.9252606481313703,0.0,structured,1,boundary,241082.0,exposure
15294,4.040375501848757,1.0,structured,1,boundary,241082.0,exposure
15295,0.9983473690226674,0.0,structured,1,boundary,241082.0,exposure
15296,6.5587575836107135,1.0,structured,1,nonboundary,241082.0,exposure
15297,1.535490959417075,0.0,structured,1,nonboundary,241082.0,exposure
15298,1.6496942257508636,1.0,structured,1,boundary,241082.0,exposure
15299,0.7122125630266964,1.0,structured,1,nonboundary,241082.0,exposure
15300,0.979416523128748,1.0,structured,1,boundary,241082.0,exposure
15301,0.6686896677128971,1.0,structured,1,nonboundary,241082.0,exposure
15302,0.9622605573385954,1.0,structured,1,nonboundary,241082.0,exposure
15303,1.555514202453196,1.0,structured,1,boundary,241082.0,exposure
15304,2.453721814788878,1.0,structured,1,nonboundary,241082.0,exposure
15305,0.97182860923931,1.0,structured,1,nonboundary,241082.0,exposure
15306,1.6280588004738092,0.0,structured,1,boundary,241082.0,exposure
15307,1.2356026442721486,1.0,structured,1,nonboundary,241082.0,exposure
15308,0.8024875489063561,1.0,structured,1,nonboundary,241082.0,exposure
15309,1.7307540220208466,1.0,structured,1,nonboundary,241082.0,exposure
15310,1.013924356084317,1.0,structured,1,nonboundary,241082.0,exposure
15311,4.381937879137695,1.0,structured,1,nonboundary,241082.0,exposure
15312,0.7892203205265105,1.0,structured,1,boundary,241082.0,exposure
15313,1.5654420596547425,1.0,structured,1,boundary,241082.0,exposure
15314,0.7669162969104946,1.0,structured,1,boundary,241082.0,exposure
15315,2.6245838990435004,1.0,structured,1,nonboundary,241082.0,exposure
15316,0.7759974645450711,1.0,structured,1,nonboundary,241082.0,exposure
15317,0.833211989607662,1.0,structured,1,nonboundary,241082.0,exposure
15318,0.864461347926408,1.0,structured,1,boundary,241082.0,exposure
15319,1.1903456188738346,1.0,structured,1,nonboundary,241082.0,exposure
15320,1.023278396576643,1.0,structured,1,boundary,241082.0,exposure
15321,1.2854888462461531,0.0,structured,1,boundary,241082.0,exposure
15322,1.0500301853753626,1.0,structured,1,nonboundary,241082.0,exposure
15323,0.8079287027940154,1.0,structured,1,nonboundary,241082.0,exposure
15324,0.9684922574087976,1.0,structured,1,boundary,241082.0,exposure
15325,1.2417462039738894,1.0,structured,1,nonboundary,241082.0,exposure
15326,1.000311509240419,1.0,structured,1,boundary,241082.0,exposure
15327,1.8885610792785883,1.0,structured,1,nonboundary,241082.0,exposure
15328,1.0050113196484745,1.0,structured,1,nonboundary,241082.0,exposure
15329,10.116096773184836,1.0,structured,1,boundary,241082.0,exposure
15330,0.9672492379322648,1.0,structured,1,nonboundary,241082.0,exposure
15331,1.488182860892266,1.0,structured,1,boundary,241082.0,exposure
15332,0.9170832200907172,1.0,structured,1,nonboundary,241082.0,exposure
15333,1.095938301645219,1.0,structured,1,boundary,241082.0,exposure
15334,0.9398551122285426,1.0,structured,1,nonboundary,241082.0,exposure
15335,1.3660614569671452,1.0,structured,1,nonboundary,241082.0,exposure
15336,1.1359515828080475,1.0,structured,1,boundary,241082.0,exposure
15337,0.8744676867499948,1.0,structured,1,nonboundary,241082.0,exposure
15338,0.9280494432896376,1.0,structured,1,nonboundary,241082.0,exposure
15339,0.7949198591522872,1.0,structured,1,nonboundary,241082.0,exposure
15340,4.003610129933804,1.0,structured,1,nonboundary,241082.0,exposure
15341,0.6836056024767458,1.0,structured,1,nonboundary,241082.0,exposure
15342,0.5595297170802951,1.0,structured,1,nonboundary,241082.0,exposure
15343,5.185511183459312,1.0,structured,1,boundary,241082.0,exposure
15344,1.2817196417599916,1.0,structured,1,nonboundary,241082.0,exposure
15345,0.6702964170835912,1.0,structured,1,nonboundary,241082.0,exposure
15346,1.059566241223365,1.0,structured,1,boundary,241082.0,exposure
15347,2.16978568630293,1.0,structured,1,nonboundary,241082.0,exposure
15348,0.9066331614740192,1.0,structured,1,boundary,241082.0,exposure
15349,1.1181424134410918,1.0,structured,1,nonboundary,241082.0,exposure
15350,0.8729934496805072,1.0,structured,1,boundary,241082.0,exposure
15351,0.8862727517262101,1.0,structured,1,nonboundary,241082.0,exposure
15352,1.363526215776801,1.0,structured,1,nonboundary,241082.0,exposure
15353,1.4607359115034342,1.0,structured,1,nonboundary,241082.0,exposure
15354,1.170269250869751,1.0,structured,1,boundary,241082.0,exposure
15355,2.3321564188227057,1.0,structured,1,nonboundary,241082.0,exposure
15356,0.8389459387399256,0.0,structured,1,nonboundary,241082.0,exposure
15357,0.7325844424776733,1.0,structured,1,boundary,241082.0,exposure
15358,0.7910933019593358,1.0,structured,1,nonboundary,241082.0,exposure
15359,1.487400766927749,1.0,structured,1,nonboundary,241082.0,exposure
15360,0.6842591082677245,1.0,structured,1,nonboundary,241082.0,exposure
15361,2.848867155611515,1.0,structured,1,nonboundary,241082.0,exposure
15362,0.8149074828252196,1.0,structured,1,boundary,241082.0,exposure
15363,0.6705046938732266,1.0,structured,1,nonboundary,241082.0,exposure
15364,0.8757626246660948,1.0,structured,1,boundary,241082.0,exposure
15365,0.9443267225287856,1.0,structured,1,nonboundary,241082.0,exposure
15366,0.7388789276592433,1.0,structured,1,nonboundary,241082.0,exposure
15367,0.9244830813258886,1.0,structured,1,boundary,241082.0,exposure
15368,1.015719460323453,1.0,structured,1,nonboundary,241082.0,exposure
15369,0.6475948565639555,1.0,structured,1,nonboundary,241082.0,exposure
15370,0.637834525667131,0.0,structured,1,nonboundary,241082.0,exposure
15371,2.1561797820031643,1.0,structured,1,boundary,241082.0,exposure
15372,0.7186232605017722,1.0,structured,1,nonboundary,241082.0,exposure
15373,1.105533822439611,1.0,structured,1,nonboundary,241082.0,exposure
15374,1.0214331857860088,1.0,structured,1,boundary,241082.0,exposure
15375,1.0046653989702463,1.0,structured,1,nonboundary,241082.0,exposure
15376,1.3082136493176222,1.0,structured,1,boundary,241082.0,exposure
15377,1.1684406413696706,1.0,structured,1,nonboundary,241082.0,exposure
15378,0.8893295903690159,1.0,structured,1,boundary,241082.0,exposure
15379,1.1422089408151803,1.0,structured,1,boundary,241082.0,exposure
15380,1.096776842139661,1.0,structured,1,boundary,241082.0,exposure
15381,0.8929780554026365,1.0,structured,1,boundary,241082.0,exposure
15382,0.9375622565858066,1.0,structured,1,nonboundary,241082.0,exposure
15383,1.3801264753565192,1.0,structured,1,boundary,241082.0,exposure
15384,1.237401068676263,1.0,structured,1,nonboundary,241082.0,exposure
15385,1.4829345890320835,1.0,structured,1,boundary,241082.0,exposure
15386,0.8001765822991729,1.0,structured,1,nonboundary,241082.0,exposure
15387,1.0243381932377815,1.0,structured,1,nonboundary,241082.0,exposure
15388,0.9355815150775016,0.0,structured,1,boundary,241082.0,exposure
15389,1.002484530210495,1.0,structured,1,nonboundary,241082.0,exposure
15390,0.8668568325228989,1.0,structured,1,nonboundary,241082.0,exposure
15391,0.8725962149910629,1.0,structured,1,nonboundary,241082.0,exposure
15392,0.9658543872646989,1.0,structured,1,boundary,241082.0,exposure
15393,0.9110537595115602,1.0,structured,1,boundary,241082.0,exposure
15394,1.2029886203818023,1.0,structured,1,nonboundary,241082.0,exposure
15395,0.970230613835156,1.0,structured,1,nonboundary,241082.0,exposure
15396,1.2438244437798858,1.0,structured,1,nonboundary,241082.0,exposure
15397,1.5543837728910148,1.0,structured,1,nonboundary,241082.0,exposure
15398,1.564510248135775,1.0,structured,1,boundary,241082.0,exposure
15399,0.9500365238636732,1.0,structured,1,boundary,241082.0,exposure
15400,1.5042835581116378,1.0,structured,1,nonboundary,241082.0,exposure
15401,0.8441854566335678,1.0,structured,1,nonboundary,241082.0,exposure
15402,1.5221398170106113,1.0,structured,1,boundary,241082.0,exposure
15403,4.100794168189168,1.0,structured,1,nonboundary,241082.0,exposure
15404,1.2646337049081922,1.0,structured,1,boundary,241082.0,exposure
15405,1.4462730535306036,1.0,structured,1,boundary,241082.0,exposure
15406,1.236392586492002,1.0,structured,1,nonboundary,241082.0,exposure
15407,0.8269525188952684,1.0,structured,1,boundary,241082.0,exposure
15408,0.8582166680134833,1.0,structured,1,nonboundary,241082.0,exposure
15409,2.480475716292858,1.0,structured,1,nonboundary,241082.0,exposure
15410,1.5962513205595317,1.0,structured,1,nonboundary,241082.0,exposure
15411,2.300809864420444,1.0,structured,1,nonboundary,241082.0,exposure
15412,3.392958435229957,1.0,structured,1,nonboundary,241082.0,exposure
15413,2.400981013663113,0.0,structured,1,boundary,241082.0,exposure
15414,2.7128395065665245,1.0,structured,1,nonboundary,241082.0,exposure
15415,0.8436424280516803,1.0,structured,1,nonboundary,241082.0,exposure
15416,1.0419010533951223,1.0,structured,1,boundary,241082.0,exposure
15417,0.8567222072742879,1.0,structured,1,nonboundary,241082.0,exposure
15418,0.9587267953902484,1.0,structured,1,boundary,241082.0,exposure
15419,0.7525261854752898,1.0,structured,1,nonboundary,241082.0,exposure
15420,0.8421238190494478,1.0,structured,1,nonboundary,241082.0,exposure
15421,1.1210265927948058,1.0,structured,1,nonboundary,241082.0,exposure
15422,0.7565679615363479,1.0,structured,1,nonboundary,241082.0,exposure
15423,0.8228108300827444,1.0,structured,1,nonboundary,241082.0,exposure
15424,0.7504757163114846,1.0,structured,1,nonboundary,241082.0,exposure
15425,6.511417187284678,1.0,structured,1,boundary,241082.0,exposure
15426,1.0421781516633928,1.0,structured,1,boundary,241082.0,exposure
15427,0.6807162910699844,1.0,structured,1,nonboundary,241082.0,exposure
15428,0.89402125030756,1.0,structured,1,nonboundary,241082.0,exposure
15429,0.6105858911760151,1.0,structured,1,nonboundary,241082.0,exposure
15430,0.6105276341550052,1.0,structured,1,boundary,241082.0,exposure
15431,0.9778130943886936,1.0,structured,1,boundary,241082.0,exposure
15432,0.7553346012718976,1.0,structured,1,boundary,241082.0,exposure
15433,1.0845977845601735,1.0,structured,1,nonboundary,241082.0,exposure
15434,0.6091560265049338,1.0,structured,1,boundary,241082.0,exposure
15435,1.3694183342158794,1.0,structured,1,nonboundary,241082.0,exposure
15436,0.8829530021175742,1.0,structured,1,nonboundary,241082.0,exposure
15437,1.3681777296587825,1.0,structured,1,nonboundary,241082.0,exposure
15438,9.120241480413824,1.0,structured,1,boundary,241082.0,exposure
15439,1.5147831202484667,1.0,structured,1,boundary,241082.0,exposure
15440,0.974300461821258,1.0,structured,1,nonboundary,241082.0,exposure
15441,0.7918424946255982,1.0,structured,1,nonboundary,241082.0,exposure
15442,0.759146367199719,1.0,structured,1,nonboundary,241082.0,exposure
15443,1.1853699176572263,1.0,structured,1,nonboundary,241082.0,exposure
15444,0.6338935676030815,1.0,structured,1,nonboundary,241082.0,exposure
15445,0.7604929213412106,1.0,structured,1,boundary,241082.0,exposure
15446,0.745780736207962,1.0,structured,1,boundary,241082.0,exposure
15447,1.1393872438929975,1.0,structured,1,nonboundary,241082.0,exposure
15448,0.901861511170864,1.0,structured,1,boundary,241082.0,exposure
15449,0.946099791675806,1.0,structured,1,nonboundary,241082.0,exposure
15450,0.8126671495847404,1.0,structured,1,nonboundary,241082.0,exposure
15451,0.9239288838580252,1.0,structured,1,boundary,241082.0,exposure
15452,0.9998324727639556,1.0,structured,1,nonboundary,241082.0,exposure
15453,0.7280675540678203,1.0,structured,1,nonboundary,241082.0,exposure
15454,0.7792933685705066,1.0,structured,1,nonboundary,241082.0,exposure
15455,0.7485592686571181,1.0,structured,1,boundary,241082.0,exposure
15456,0.8227794379927218,1.0,structured,1,boundary,241082.0,exposure
15457,2.0864396751858294,1.0,structured,1,boundary,241082.0,exposure
15458,0.6742077940143645,1.0,structured,1,nonboundary,241082.0,exposure
15459,1.335135681554675,1.0,structured,1,boundary,241082.0,exposure
15460,0.7143623409792781,1.0,structured,1,boundary,241082.0,exposure
15461,0.8942283196374774,1.0,structured,1,boundary,241082.0,exposure
15462,0.9068526066839696,1.0,structured,1,nonboundary,241082.0,exposure
15463,5.983183615840972,1.0,structured,1,boundary,241082.0,exposure
15464,0.9746874338015914,1.0,structured,1,nonboundary,241082.0,exposure
15465,1.0642195660620928,0.0,structured,1,nonboundary,241082.0,exposure
15466,0.6937314737588167,1.0,structured,1,boundary,241082.0,exposure
15467,0.6023480938747525,1.0,structured,1,nonboundary,241082.0,exposure
15468,0.7219571974128485,1.0,structured,1,boundary,241082.0,exposure
15469,0.6535597210749984,1.0,structured,1,nonboundary,241082.0,exposure
15470,0.7711744997650385,1.0,structured,1,boundary,241082.0,exposure
15471,0.8370104744099081,1.0,structured,1,nonboundary,241082.0,exposure
15472,0.9795982372015716,1.0,structured,1,nonboundary,241082.0,exposure
15473,1.4522032057866454,1.0,structured,1,nonboundary,241082.0,exposure
15474,1.282746837940067,1.0,structured,1,nonboundary,241082.0,exposure
15475,1.2943134414963424,1.0,structured,1,nonboundary,241082.0,exposure
15476,2.787184943910688,1.0,structured,1,boundary,241082.0,exposure
15477,0.8822632739320397,1.0,structured,1,nonboundary,241082.0,exposure
15478,2.711524948012084,1.0,structured,1,nonboundary,241082.0,exposure
15479,0.867298137396574,1.0,structured,1,boundary,241082.0,exposure
15480,1.928857496008277,1.0,structured,1,nonboundary,241082.0,exposure
15481,1.4747734614647925,1.0,structured,1,nonboundary,241082.0,exposure
15482,5.080006942618638,1.0,structured,1,nonboundary,241082.0,exposure
15483,0.7729089315980673,1.0,structured,1,nonboundary,241082.0,exposure
15484,0.8861713302321732,1.0,structured,1,boundary,241082.0,exposure
15485,2.115060520824045,1.0,structured,1,nonboundary,241082.0,exposure
15486,0.9905191827565432,1.0,structured,1,boundary,241082.0,exposure
15487,4.606525098904967,1.0,structured,1,boundary,241082.0,exposure
15488,1.270105043891817,1.0,structured,1,boundary,241082.0,exposure
15489,8.459851489868015,1.0,structured,1,nonboundary,241082.0,exposure
15490,0.6967376014217734,1.0,structured,1,nonboundary,241082.0,exposure
15491,0.7236391077749431,1.0,structured,1,boundary,241082.0,exposure
15492,1.1509447917342186,1.0,structured,1,nonboundary,241082.0,exposure
15493,0.6094578765332699,1.0,structured,1,nonboundary,241082.0,exposure
15494,0.8333767997100949,1.0,structured,1,boundary,241082.0,exposure
15495,0.9202767969109118,1.0,structured,1,boundary,241082.0,exposure
15496,0.9078653147444128,1.0,structured,1,nonboundary,241082.0,exposure
15497,4.663871834520251,1.0,structured,1,boundary,241082.0,exposure
15498,7.132601044606417,1.0,structured,1,nonboundary,241082.0,exposure
15499,1.054939478635788,1.0,structured,1,nonboundary,241082.0,exposure
15500,2.5466579128988087,1.0,structured,2,boundary,241082.0,exposure
15501,0.9727709861472248,1.0,structured,2,nonboundary,241082.0,exposure
15502,1.406331612728536,1.0,structured,2,nonboundary,241082.0,exposure
15503,0.7258438225835562,1.0,structured,2,nonboundary,241082.0,exposure
15504,0.8255030335858464,1.0,structured,2,nonboundary,241082.0,exposure
15505,0.7526556793600321,1.0,structured,2,nonboundary,241082.0,exposure
15506,0.9305798546411096,1.0,structured,2,boundary,241082.0,exposure
15507,0.8688605148345232,1.0,structured,2,nonboundary,241082.0,exposure
15508,0.8100648978725076,1.0,structured,2,boundary,241082.0,exposure
15509,0.713334540836513,1.0,structured,2,nonboundary,241082.0,exposure
15510,0.8211989495903254,1.0,structured,2,boundary,241082.0,exposure
15511,0.7648057593032718,1.0,structured,2,boundary,241082.0,exposure
15512,0.6543469470925629,1.0,structured,2,boundary,241082.0,exposure
15513,0.7885828125290573,1.0,structured,2,nonboundary,241082.0,exposure
15514,0.7095318301580846,1.0,structured,2,nonboundary,241082.0,exposure
15515,0.8414588426239789,1.0,structured,2,nonboundary,241082.0,exposure
15516,0.8559772404842079,1.0,structured,2,boundary,241082.0,exposure
15517,0.8702466115355492,1.0,structured,2,boundary,241082.0,exposure
15518,0.8345214161090553,1.0,structured,2,nonboundary,241082.0,exposure
15519,0.8967967643402517,1.0,structured,2,nonboundary,241082.0,exposure
15520,0.9330118629150091,1.0,structured,2,boundary,241082.0,exposure
15521,0.9199103503488004,0.0,structured,2,nonboundary,241082.0,exposure
15522,1.7398040988482537,1.0,structured,2,nonboundary,241082.0,exposure
15523,0.6463328204117715,1.0,structured,2,boundary,241082.0,exposure
15524,0.8129167798906565,1.0,structured,2,nonboundary,241082.0,exposure
15525,1.436521174851805,1.0,structured,2,boundary,241082.0,exposure
15526,0.6989981587976217,1.0,structured,2,nonboundary,241082.0,exposure
15527,0.8229608498513699,1.0,structured,2,boundary,241082.0,exposure
15528,1.3015204197727144,1.0,structured,2,boundary,241082.0,exposure
15529,1.329748558346182,1.0,structured,2,nonboundary,241082.0,exposure
15530,0.9966165595687926,1.0,structured,2,boundary,241082.0,exposure
15531,0.7005541971884668,1.0,structured,2,boundary,241082.0,exposure
15532,1.7447816114872694,1.0,structured,2,nonboundary,241082.0,exposure
15533,0.9952835883013904,1.0,structured,2,boundary,241082.0,exposure
15534,2.283873343840241,1.0,structured,2,nonboundary,241082.0,exposure
15535,1.6326635270379484,1.0,structured,2,nonboundary,241082.0,exposure
