,Prolific ID,test_index,num_feats,Correct Response,test_key_resp.corr,test_key_resp.rt,test_key_resp.keys,graph_type,dims
1766,6657584ca6e3645f4a99e753,0.0,1.0,left,0.0,1.7377,right,unstructured,even
1767,6657584ca6e3645f4a99e753,43.0,4.0,right,0.0,2.3036,left,unstructured,even
1768,6657584ca6e3645f4a99e753,40.0,4.0,left,0.0,2.8161,right,unstructured,even
1769,6657584ca6e3645f4a99e753,5.0,1.0,right,1.0,1.7175,right,unstructured,even
1770,6657584ca6e3645f4a99e753,3.0,1.0,right,0.0,3.6626,left,unstructured,even
1771,6657584ca6e3645f4a99e753,47.0,4.0,right,0.0,4.6116,left,unstructured,even
1772,6657584ca6e3645f4a99e753,6.0,1.0,left,0.0,6.5817,right,unstructured,even
1773,6657584ca6e3645f4a99e753,22.0,2.0,right,1.0,1.5707,right,unstructured,even
1774,6657584ca6e3645f4a99e753,42.0,4.0,right,0.0,2.0832,left,unstructured,even
1775,6657584ca6e3645f4a99e753,28.0,3.0,left,0.0,1.3801,right,unstructured,even
1776,5ea97765ee2dcf07450501a9,9.0,1.0,right,0.0,4.5791,left,unstructured,even
1777,5ea97765ee2dcf07450501a9,4.0,1.0,right,0.0,3.4189,left,unstructured,even
1778,5ea97765ee2dcf07450501a9,16.0,2.0,right,0.0,2.127,left,unstructured,even
1779,5ea97765ee2dcf07450501a9,22.0,2.0,right,0.0,2.4142,left,unstructured,even
1780,5ea97765ee2dcf07450501a9,21.0,2.0,left,1.0,3.1577,left,unstructured,even
1781,5ea97765ee2dcf07450501a9,35.0,3.0,left,0.0,9.0251,right,unstructured,even
1782,5ea97765ee2dcf07450501a9,42.0,4.0,right,0.0,3.1649,left,unstructured,even
1783,5ea97765ee2dcf07450501a9,24.0,3.0,left,0.0,2.0126,right,unstructured,even
1784,5ea97765ee2dcf07450501a9,34.0,3.0,left,0.0,1.8567,right,unstructured,even
1785,5ea97765ee2dcf07450501a9,33.0,3.0,left,0.0,3.0982,right,unstructured,even
1786,5ea97765ee2dcf07450501a9,27.0,3.0,right,0.0,1.7724,left,unstructured,even
1787,5ea97765ee2dcf07450501a9,26.0,3.0,left,0.0,1.1054,right,unstructured,even
1788,5ea97765ee2dcf07450501a9,47.0,4.0,right,0.0,1.013,left,unstructured,even
1789,5ea97765ee2dcf07450501a9,39.0,4.0,right,0.0,1.4031,left,unstructured,even
1790,5ea97765ee2dcf07450501a9,12.0,2.0,right,0.0,1.6334,left,unstructured,even
1791,5ea97765ee2dcf07450501a9,37.0,4.0,left,0.0,0.9755,right,unstructured,even
1792,5ea97765ee2dcf07450501a9,40.0,4.0,right,0.0,1.0916,left,unstructured,even
1793,5ea97765ee2dcf07450501a9,14.0,2.0,left,0.0,1.1903,right,unstructured,even
1794,5ea97765ee2dcf07450501a9,1.0,1.0,left,0.0,1.2498,right,unstructured,even
1795,5ea97765ee2dcf07450501a9,15.0,2.0,left,0.0,1.2269,right,unstructured,even
1796,5ea97765ee2dcf07450501a9,18.0,2.0,right,0.0,0.7395,left,unstructured,even
1797,5ea97765ee2dcf07450501a9,38.0,4.0,left,0.0,1.0464,right,unstructured,even
1798,5ea97765ee2dcf07450501a9,3.0,1.0,right,1.0,2.0612,right,unstructured,even
1799,5ea97765ee2dcf07450501a9,45.0,4.0,left,0.0,2.1854,right,unstructured,even
1800,5ea97765ee2dcf07450501a9,32.0,3.0,right,0.0,0.9678,left,unstructured,even
1801,5ea97765ee2dcf07450501a9,13.0,2.0,right,0.0,1.6401,left,unstructured,even
1802,5ea97765ee2dcf07450501a9,28.0,3.0,right,0.0,0.7739,left,unstructured,even
1803,5ea97765ee2dcf07450501a9,7.0,1.0,left,0.0,3.65,right,unstructured,even
1804,5ea97765ee2dcf07450501a9,20.0,2.0,left,0.0,1.5838,right,unstructured,even
1805,5ea97765ee2dcf07450501a9,19.0,2.0,left,0.0,1.273,right,unstructured,even
1806,5ea97765ee2dcf07450501a9,41.0,4.0,right,0.0,0.8312,left,unstructured,even
1807,5ea97765ee2dcf07450501a9,31.0,3.0,left,0.0,0.9576,right,unstructured,even
1808,5ea97765ee2dcf07450501a9,2.0,1.0,right,0.0,0.8346,left,unstructured,even
1809,5ea97765ee2dcf07450501a9,36.0,4.0,right,0.0,0.8081,left,unstructured,even
1810,5ea97765ee2dcf07450501a9,46.0,4.0,right,0.0,0.8414,left,unstructured,even
1811,5ea97765ee2dcf07450501a9,11.0,1.0,right,0.0,2.4362,left,unstructured,even
1812,5ea97765ee2dcf07450501a9,6.0,1.0,right,0.0,3.2595,left,unstructured,even
1813,5ea97765ee2dcf07450501a9,23.0,2.0,right,0.0,1.4771,left,unstructured,even
1814,5ea97765ee2dcf07450501a9,8.0,1.0,right,0.0,1.8552,left,unstructured,even
1815,5ea97765ee2dcf07450501a9,43.0,4.0,right,0.0,0.9496,left,unstructured,even
1816,5ea97765ee2dcf07450501a9,10.0,1.0,right,0.0,0.8147,left,unstructured,even
1817,5ea97765ee2dcf07450501a9,17.0,2.0,right,0.0,1.0067,left,unstructured,even
1818,5ea97765ee2dcf07450501a9,25.0,3.0,left,0.0,0.7554,right,unstructured,even
1819,5ea97765ee2dcf07450501a9,0.0,1.0,right,0.0,0.9567,left,unstructured,even
1820,5ea97765ee2dcf07450501a9,29.0,3.0,right,0.0,0.7735,left,unstructured,even
1821,5ea97765ee2dcf07450501a9,44.0,4.0,right,0.0,0.783,left,unstructured,even
1822,5ea97765ee2dcf07450501a9,30.0,3.0,left,0.0,0.8248,right,unstructured,even
1823,5ea97765ee2dcf07450501a9,5.0,1.0,right,0.0,0.8983,left,unstructured,even
1824,64359688af0d56d659ce5a8d,8.0,1.0,right,0.0,7.8319,left,unstructured,even
1825,64359688af0d56d659ce5a8d,39.0,4.0,left,1.0,1.6393,left,unstructured,even
1826,64359688af0d56d659ce5a8d,12.0,2.0,left,0.0,3.0824,right,unstructured,even
1827,64359688af0d56d659ce5a8d,17.0,2.0,right,0.0,2.0257,left,unstructured,even
1828,64359688af0d56d659ce5a8d,10.0,1.0,left,0.0,1.4984,right,unstructured,even
1829,64359688af0d56d659ce5a8d,2.0,1.0,right,0.0,1.9541,left,unstructured,even
1830,64359688af0d56d659ce5a8d,37.0,4.0,right,0.0,1.4383,left,unstructured,even
1831,64359688af0d56d659ce5a8d,29.0,3.0,left,0.0,1.2743,right,unstructured,even
1832,64359688af0d56d659ce5a8d,26.0,3.0,right,0.0,1.9244,left,unstructured,even
1833,64359688af0d56d659ce5a8d,7.0,1.0,right,0.0,4.3218,left,unstructured,even
1834,64359688af0d56d659ce5a8d,47.0,4.0,left,0.0,14.539,right,unstructured,even
1835,64359688af0d56d659ce5a8d,25.0,3.0,left,0.0,1.9805,right,unstructured,even
1836,64359688af0d56d659ce5a8d,34.0,3.0,left,0.0,2.1107,right,unstructured,even
1837,64359688af0d56d659ce5a8d,0.0,1.0,left,0.0,1.9532,right,unstructured,even
1838,64359688af0d56d659ce5a8d,41.0,4.0,right,0.0,1.706,left,unstructured,even
1839,64359688af0d56d659ce5a8d,24.0,3.0,right,0.0,1.2031,left,unstructured,even
1840,64359688af0d56d659ce5a8d,40.0,4.0,left,0.0,1.7945,right,unstructured,even
1841,64359688af0d56d659ce5a8d,36.0,4.0,right,0.0,1.1927,left,unstructured,even
1842,64359688af0d56d659ce5a8d,14.0,2.0,right,0.0,1.6112,left,unstructured,even
1843,64359688af0d56d659ce5a8d,28.0,3.0,right,0.0,2.0444,left,unstructured,even
1844,64359688af0d56d659ce5a8d,27.0,3.0,left,0.0,1.2651,right,unstructured,even
1845,64359688af0d56d659ce5a8d,4.0,1.0,left,0.0,2.2276,right,unstructured,even
1846,64359688af0d56d659ce5a8d,35.0,3.0,left,0.0,1.6696,right,unstructured,even
1847,64359688af0d56d659ce5a8d,16.0,2.0,right,0.0,1.7758,left,unstructured,even
1848,64359688af0d56d659ce5a8d,44.0,4.0,left,0.0,2.2973,right,unstructured,even
1849,64359688af0d56d659ce5a8d,9.0,1.0,left,0.0,2.8893,right,unstructured,even
1850,64359688af0d56d659ce5a8d,6.0,1.0,right,0.0,7.6041,left,unstructured,even
1851,64359688af0d56d659ce5a8d,11.0,1.0,left,0.0,7.7801,right,unstructured,even
1852,64359688af0d56d659ce5a8d,33.0,3.0,right,0.0,3.2564,left,unstructured,even
1853,64359688af0d56d659ce5a8d,43.0,4.0,right,0.0,2.5593,left,unstructured,even
1854,64359688af0d56d659ce5a8d,31.0,3.0,left,0.0,2.1486,right,unstructured,even
1855,64359688af0d56d659ce5a8d,42.0,4.0,right,0.0,2.9463,left,unstructured,even
1856,64359688af0d56d659ce5a8d,23.0,2.0,right,0.0,5.6222,left,unstructured,even
1857,64359688af0d56d659ce5a8d,38.0,4.0,left,0.0,1.85,right,unstructured,even
1858,64359688af0d56d659ce5a8d,21.0,2.0,left,0.0,1.5861,right,unstructured,even
1859,64359688af0d56d659ce5a8d,30.0,3.0,left,0.0,1.8062,right,unstructured,even
1860,64359688af0d56d659ce5a8d,3.0,1.0,left,0.0,3.92,right,unstructured,even
1861,64359688af0d56d659ce5a8d,46.0,4.0,left,0.0,2.2672,right,unstructured,even
1862,64359688af0d56d659ce5a8d,22.0,2.0,right,0.0,2.5344,left,unstructured,even
1863,64359688af0d56d659ce5a8d,18.0,2.0,right,0.0,2.5521,left,unstructured,even
1864,64359688af0d56d659ce5a8d,15.0,2.0,right,0.0,3.0723,left,unstructured,even
1865,64359688af0d56d659ce5a8d,20.0,2.0,right,0.0,2.242,left,unstructured,even
1866,64359688af0d56d659ce5a8d,5.0,1.0,right,0.0,1.6084,left,unstructured,even
1867,64359688af0d56d659ce5a8d,45.0,4.0,left,0.0,1.3426,right,unstructured,even
1868,64359688af0d56d659ce5a8d,19.0,2.0,right,0.0,0.8264,left,unstructured,even
1869,64359688af0d56d659ce5a8d,13.0,2.0,left,0.0,1.2641,right,unstructured,even
1870,64359688af0d56d659ce5a8d,1.0,1.0,left,0.0,1.2855,right,unstructured,even
1871,64359688af0d56d659ce5a8d,32.0,3.0,right,0.0,1.2083,left,unstructured,even
1872,65c27a7f61c6040c7f1fb87f,36.0,4.0,right,0.0,7.7365,left,unstructured,even
1873,65c27a7f61c6040c7f1fb87f,39.0,4.0,left,0.0,2.664,right,unstructured,even
1874,65c27a7f61c6040c7f1fb87f,38.0,4.0,left,0.0,2.7453,right,unstructured,even
1875,65c27a7f61c6040c7f1fb87f,23.0,2.0,left,0.0,2.332,right,unstructured,even
1876,65c27a7f61c6040c7f1fb87f,18.0,2.0,right,0.0,8.6438,left,unstructured,even
1877,65c27a7f61c6040c7f1fb87f,25.0,3.0,right,0.0,2.6956,left,unstructured,even
1878,65c27a7f61c6040c7f1fb87f,42.0,4.0,right,0.0,4.9974,left,unstructured,even
1879,65c27a7f61c6040c7f1fb87f,37.0,4.0,left,0.0,11.406,right,unstructured,even
1880,65c27a7f61c6040c7f1fb87f,13.0,2.0,right,0.0,2.9863,left,unstructured,even
1881,65c27a7f61c6040c7f1fb87f,28.0,3.0,left,0.0,2.3881,right,unstructured,even
1882,65c27a7f61c6040c7f1fb87f,31.0,3.0,left,0.0,2.1082,right,unstructured,even
1883,65c27a7f61c6040c7f1fb87f,21.0,2.0,right,0.0,3.4108,left,unstructured,even
1884,65c27a7f61c6040c7f1fb87f,17.0,2.0,right,0.0,3.6526,left,unstructured,even
1885,65c27a7f61c6040c7f1fb87f,2.0,1.0,left,0.0,5.3368,right,unstructured,even
1886,65c27a7f61c6040c7f1fb87f,41.0,4.0,right,0.0,1.2771,left,unstructured,even
1887,65c27a7f61c6040c7f1fb87f,22.0,2.0,right,0.0,1.0212,left,unstructured,even
1888,65c27a7f61c6040c7f1fb87f,11.0,1.0,left,0.0,1.4474,right,unstructured,even
1889,65c27a7f61c6040c7f1fb87f,26.0,3.0,left,0.0,1.4636,right,unstructured,even
1890,65c27a7f61c6040c7f1fb87f,14.0,2.0,left,0.0,1.1612,right,unstructured,even
1891,65c27a7f61c6040c7f1fb87f,8.0,1.0,left,0.0,1.2755,right,unstructured,even
1892,65c27a7f61c6040c7f1fb87f,5.0,1.0,left,1.0,6.4211,left,unstructured,even
1893,65c27a7f61c6040c7f1fb87f,46.0,4.0,right,0.0,3.9937,left,unstructured,even
1894,65c27a7f61c6040c7f1fb87f,15.0,2.0,right,0.0,4.0923,left,unstructured,even
1895,65c27a7f61c6040c7f1fb87f,30.0,3.0,right,0.0,1.8585,left,unstructured,even
1896,65c27a7f61c6040c7f1fb87f,29.0,3.0,left,0.0,1.5943,right,unstructured,even
1897,65c27a7f61c6040c7f1fb87f,19.0,2.0,left,1.0,8.3819,left,unstructured,even
1898,65c27a7f61c6040c7f1fb87f,0.0,1.0,right,0.0,2.4762,left,unstructured,even
1899,65c27a7f61c6040c7f1fb87f,44.0,4.0,right,0.0,2.3127,left,unstructured,even
1900,65c27a7f61c6040c7f1fb87f,40.0,4.0,left,0.0,3.9145,right,unstructured,even
1901,65c27a7f61c6040c7f1fb87f,9.0,1.0,left,0.0,3.9972,right,unstructured,even
1902,65c27a7f61c6040c7f1fb87f,20.0,2.0,left,0.0,3.546,right,unstructured,even
1903,65c27a7f61c6040c7f1fb87f,27.0,3.0,left,0.0,52.232,right,unstructured,even
1904,65c27a7f61c6040c7f1fb87f,7.0,1.0,left,0.0,3.977,right,unstructured,even
1905,65c27a7f61c6040c7f1fb87f,1.0,1.0,left,0.0,3.281,right,unstructured,even
1906,65c27a7f61c6040c7f1fb87f,43.0,4.0,right,0.0,2.9963,left,unstructured,even
1907,65c27a7f61c6040c7f1fb87f,12.0,2.0,left,0.0,3.8251,right,unstructured,even
1908,65c27a7f61c6040c7f1fb87f,4.0,1.0,left,0.0,1.6156,right,unstructured,even
1909,65c27a7f61c6040c7f1fb87f,16.0,2.0,left,0.0,1.8791,right,unstructured,even
1910,65c27a7f61c6040c7f1fb87f,6.0,1.0,left,0.0,1.955,right,unstructured,even
1911,65c27a7f61c6040c7f1fb87f,35.0,3.0,left,0.0,1.96,right,unstructured,even
1912,65c27a7f61c6040c7f1fb87f,33.0,3.0,left,0.0,11.8097,right,unstructured,even
1913,65c27a7f61c6040c7f1fb87f,45.0,4.0,left,0.0,14.7457,right,unstructured,even
1914,65c27a7f61c6040c7f1fb87f,10.0,1.0,left,1.0,4.1745,left,unstructured,even
1915,65c27a7f61c6040c7f1fb87f,32.0,3.0,right,1.0,4.7743,right,unstructured,even
1916,65c27a7f61c6040c7f1fb87f,3.0,1.0,left,0.0,3.2702,right,unstructured,even
1917,65c27a7f61c6040c7f1fb87f,34.0,3.0,right,0.0,8.4201,left,unstructured,even
1918,65c27a7f61c6040c7f1fb87f,47.0,4.0,left,0.0,45.6284,right,unstructured,even
1919,65c27a7f61c6040c7f1fb87f,24.0,3.0,left,0.0,2.6949,right,unstructured,even
