,Prolific ID,test_index,num_feats,Correct Response,test_key_resp.corr,test_key_resp.rt,graph_type
11,661d65801b203e13e1d1242f,27.0,3.0,left,1.0,2.7376,structured
12,661d65801b203e13e1d1242f,23.0,2.0,left,0.0,1.6373,structured
13,661d65801b203e13e1d1242f,3.0,1.0,left,1.0,0.8354,structured
14,661d65801b203e13e1d1242f,9.0,1.0,left,1.0,1.006,structured
15,661d65801b203e13e1d1242f,43.0,4.0,left,0.0,1.0902,structured
16,661d65801b203e13e1d1242f,21.0,2.0,right,0.0,0.9339,structured
17,661d65801b203e13e1d1242f,34.0,3.0,right,0.0,0.6576,structured
18,661d65801b203e13e1d1242f,46.0,4.0,left,0.0,0.7183,structured
19,661d65801b203e13e1d1242f,28.0,3.0,right,0.0,0.443,structured
20,661d65801b203e13e1d1242f,37.0,4.0,left,0.0,0.4525,structured
21,661d65801b203e13e1d1242f,30.0,3.0,right,0.0,0.4817,structured
22,661d65801b203e13e1d1242f,40.0,4.0,left,0.0,0.6756,structured
23,661d65801b203e13e1d1242f,45.0,4.0,right,0.0,0.5599,structured
24,661d65801b203e13e1d1242f,41.0,4.0,right,0.0,0.5947,structured
25,661d65801b203e13e1d1242f,18.0,2.0,right,1.0,1.0532,structured
26,661d65801b203e13e1d1242f,11.0,1.0,right,0.0,0.7245,structured
27,661d65801b203e13e1d1242f,26.0,3.0,left,0.0,0.6294,structured
28,661d65801b203e13e1d1242f,2.0,1.0,right,0.0,0.6734,structured
29,661d65801b203e13e1d1242f,31.0,3.0,right,0.0,0.537,structured
30,661d65801b203e13e1d1242f,20.0,2.0,left,1.0,0.649,structured
31,661d65801b203e13e1d1242f,22.0,2.0,right,0.0,0.5069,structured
32,661d65801b203e13e1d1242f,35.0,3.0,right,0.0,0.6023,structured
33,661d65801b203e13e1d1242f,5.0,1.0,right,1.0,0.5766,structured
34,661d65801b203e13e1d1242f,8.0,1.0,right,0.0,0.7136,structured
35,661d65801b203e13e1d1242f,0.0,1.0,left,0.0,1.129,structured
36,661d65801b203e13e1d1242f,25.0,3.0,left,1.0,0.7095,structured
37,661d65801b203e13e1d1242f,24.0,3.0,right,0.0,0.6176,structured
38,661d65801b203e13e1d1242f,19.0,2.0,left,1.0,0.6804,structured
39,661d65801b203e13e1d1242f,7.0,1.0,left,1.0,0.6486,structured
40,661d65801b203e13e1d1242f,17.0,2.0,right,1.0,0.964,structured
41,661d65801b203e13e1d1242f,15.0,2.0,right,0.0,0.9224,structured
42,661d65801b203e13e1d1242f,42.0,4.0,right,0.0,0.8345,structured
43,661d65801b203e13e1d1242f,4.0,1.0,left,0.0,0.9672,structured
44,661d65801b203e13e1d1242f,12.0,2.0,left,1.0,1.4731,structured
45,661d65801b203e13e1d1242f,32.0,3.0,right,1.0,1.2862,structured
46,661d65801b203e13e1d1242f,10.0,1.0,right,1.0,1.1208,structured
47,661d65801b203e13e1d1242f,16.0,2.0,right,0.0,0.9897,structured
0,663107b21f010253a840100f,1.0,1.0,left,0.0,2.917,structured
1,663107b21f010253a840100f,12.0,2.0,left,0.0,1.7785,structured
2,663107b21f010253a840100f,38.0,4.0,right,0.0,1.2811,structured
3,663107b21f010253a840100f,46.0,4.0,left,0.0,59.5534,structured
4,663107b21f010253a840100f,20.0,2.0,left,0.0,5.0606,structured
5,663107b21f010253a840100f,40.0,4.0,left,0.0,3.1304,structured
6,663107b21f010253a840100f,47.0,4.0,left,0.0,8.1946,structured
7,663107b21f010253a840100f,9.0,1.0,left,0.0,1.6345,structured
8,663107b21f010253a840100f,41.0,4.0,left,0.0,2.3005,structured
9,663107b21f010253a840100f,19.0,2.0,right,0.0,1.0837,structured
10,663107b21f010253a840100f,44.0,4.0,left,0.0,1.3541,structured
11,663107b21f010253a840100f,26.0,3.0,right,0.0,1.246,structured
12,663107b21f010253a840100f,4.0,1.0,left,0.0,1.9317,structured
13,663107b21f010253a840100f,5.0,1.0,right,0.0,1.5264,structured
14,663107b21f010253a840100f,10.0,1.0,right,1.0,1.6129,structured
15,663107b21f010253a840100f,37.0,4.0,left,0.0,1.6888,structured
16,663107b21f010253a840100f,31.0,3.0,right,1.0,1.6801,structured
17,663107b21f010253a840100f,27.0,3.0,right,0.0,2.3787,structured
18,663107b21f010253a840100f,25.0,3.0,left,0.0,3.1013,structured
19,663107b21f010253a840100f,18.0,2.0,left,0.0,2.073,structured
20,663107b21f010253a840100f,11.0,1.0,right,1.0,3.399,structured
21,663107b21f010253a840100f,42.0,4.0,left,0.0,1.2544,structured
22,663107b21f010253a840100f,0.0,1.0,left,1.0,1.7253,structured
23,663107b21f010253a840100f,28.0,3.0,left,1.0,1.6423,structured
24,663107b21f010253a840100f,7.0,1.0,left,0.0,1.7277,structured
25,663107b21f010253a840100f,15.0,2.0,left,0.0,2.4822,structured
26,663107b21f010253a840100f,35.0,3.0,right,0.0,2.4772,structured
27,663107b21f010253a840100f,33.0,3.0,left,0.0,1.2073,structured
28,663107b21f010253a840100f,32.0,3.0,left,0.0,1.5183,structured
29,663107b21f010253a840100f,39.0,4.0,right,0.0,2.3134,structured
30,663107b21f010253a840100f,45.0,4.0,right,1.0,1.6605,structured
31,663107b21f010253a840100f,16.0,2.0,right,0.0,6.6761,structured
32,663107b21f010253a840100f,34.0,3.0,left,0.0,1.5058,structured
33,663107b21f010253a840100f,24.0,3.0,right,0.0,1.343,structured
34,663107b21f010253a840100f,36.0,4.0,right,0.0,1.647,structured
35,663107b21f010253a840100f,22.0,2.0,left,0.0,1.4279,structured
36,663107b21f010253a840100f,2.0,1.0,right,1.0,1.3205,structured
37,663107b21f010253a840100f,30.0,3.0,left,0.0,1.8301,structured
38,663107b21f010253a840100f,6.0,1.0,left,1.0,1.1901,structured
39,663107b21f010253a840100f,29.0,3.0,right,0.0,2.0271,structured
40,663107b21f010253a840100f,21.0,2.0,left,1.0,1.457,structured
41,663107b21f010253a840100f,14.0,2.0,right,1.0,1.1254,structured
42,663107b21f010253a840100f,17.0,2.0,right,0.0,1.3469,structured
43,663107b21f010253a840100f,8.0,1.0,right,0.0,1.0793,structured
44,663107b21f010253a840100f,13.0,2.0,left,0.0,1.0916,structured
45,663107b21f010253a840100f,43.0,4.0,right,1.0,1.4071,structured
46,663107b21f010253a840100f,3.0,1.0,left,0.0,1.4194,structured
47,663107b21f010253a840100f,23.0,2.0,left,0.0,1.3293,structured
0,665cdb64739bfb50c7410731,46.0,4.0,left,1.0,1.7285,structured
1,665cdb64739bfb50c7410731,28.0,3.0,right,1.0,3.6868,structured
2,665cdb64739bfb50c7410731,44.0,4.0,left,1.0,1.7012,structured
3,665cdb64739bfb50c7410731,16.0,2.0,right,1.0,8.1246,structured
4,665cdb64739bfb50c7410731,3.0,1.0,left,1.0,10.71,structured
5,665cdb64739bfb50c7410731,30.0,3.0,left,0.0,14.9434,structured
6,665cdb64739bfb50c7410731,14.0,2.0,right,0.0,5.6498,structured
7,665cdb64739bfb50c7410731,1.0,1.0,left,0.0,7.1647,structured
8,665cdb64739bfb50c7410731,37.0,4.0,left,0.0,6.1403,structured
9,665cdb64739bfb50c7410731,43.0,4.0,right,1.0,3.4202,structured
10,665cdb64739bfb50c7410731,19.0,2.0,right,0.0,6.7241,structured
11,665cdb64739bfb50c7410731,38.0,4.0,right,0.0,6.1446,structured
12,665cdb64739bfb50c7410731,20.0,2.0,left,1.0,6.1564,structured
13,665cdb64739bfb50c7410731,4.0,1.0,left,0.0,3.6871,structured
14,665cdb64739bfb50c7410731,39.0,4.0,right,1.0,2.7692,structured
15,665cdb64739bfb50c7410731,27.0,3.0,right,0.0,4.3877,structured
16,665cdb64739bfb50c7410731,32.0,3.0,right,0.0,12.7802,structured
17,665cdb64739bfb50c7410731,7.0,1.0,left,0.0,6.3934,structured
18,665cdb64739bfb50c7410731,42.0,4.0,right,1.0,5.1219,structured
19,665cdb64739bfb50c7410731,2.0,1.0,left,1.0,1.6673,structured
20,665cdb64739bfb50c7410731,12.0,2.0,right,1.0,3.237,structured
21,665cdb64739bfb50c7410731,18.0,2.0,right,1.0,1.6719,structured
22,665cdb64739bfb50c7410731,25.0,3.0,left,1.0,2.6697,structured
23,665cdb64739bfb50c7410731,35.0,3.0,right,1.0,3.7637,structured
24,665cdb64739bfb50c7410731,5.0,1.0,left,1.0,2.4513,structured
25,665cdb64739bfb50c7410731,11.0,1.0,left,0.0,2.3526,structured
26,665cdb64739bfb50c7410731,36.0,4.0,left,1.0,4.5405,structured
27,665cdb64739bfb50c7410731,33.0,3.0,right,0.0,3.6036,structured
28,665cdb64739bfb50c7410731,22.0,2.0,left,1.0,3.1077,structured
29,665cdb64739bfb50c7410731,21.0,2.0,left,1.0,2.6412,structured
30,665cdb64739bfb50c7410731,17.0,2.0,right,1.0,6.1806,structured
31,665cdb64739bfb50c7410731,23.0,2.0,left,1.0,4.1609,structured
32,665cdb64739bfb50c7410731,0.0,1.0,left,0.0,4.2539,structured
33,665cdb64739bfb50c7410731,24.0,3.0,left,0.0,35.1335,structured
34,665cdb64739bfb50c7410731,15.0,2.0,left,1.0,1.9626,structured
35,665cdb64739bfb50c7410731,34.0,3.0,left,0.0,2.3269,structured
36,665cdb64739bfb50c7410731,29.0,3.0,right,1.0,2.5892,structured
37,665cdb64739bfb50c7410731,8.0,1.0,left,0.0,7.9956,structured
38,665cdb64739bfb50c7410731,13.0,2.0,right,0.0,1.4846,structured
39,665cdb64739bfb50c7410731,9.0,1.0,left,1.0,6.923,structured
40,665cdb64739bfb50c7410731,6.0,1.0,right,0.0,2.2404,structured
41,665cdb64739bfb50c7410731,40.0,4.0,left,1.0,4.9419,structured
42,665cdb64739bfb50c7410731,31.0,3.0,left,1.0,3.5872,structured
43,665cdb64739bfb50c7410731,26.0,3.0,left,0.0,3.3024,structured
44,665cdb64739bfb50c7410731,10.0,1.0,left,0.0,2.7065,structured
45,665cdb64739bfb50c7410731,41.0,4.0,right,0.0,2.5521,structured
46,665cdb64739bfb50c7410731,45.0,4.0,right,1.0,2.5692,structured
47,665cdb64739bfb50c7410731,47.0,4.0,right,0.0,2.2846,structured
0,6362406ab7caf5fc96bb61c8,37.0,4.0,right,1.0,2.8175,structured
1,6362406ab7caf5fc96bb61c8,12.0,2.0,right,1.0,1.1698,structured
2,6362406ab7caf5fc96bb61c8,7.0,1.0,left,1.0,1.2828,structured
3,6362406ab7caf5fc96bb61c8,46.0,4.0,left,1.0,1.2005,structured
4,6362406ab7caf5fc96bb61c8,9.0,1.0,left,0.0,1.0175,structured
5,6362406ab7caf5fc96bb61c8,21.0,2.0,left,0.0,1.7763,structured
6,6362406ab7caf5fc96bb61c8,36.0,4.0,right,1.0,1.9186,structured
7,6362406ab7caf5fc96bb61c8,32.0,3.0,right,1.0,1.9855,structured
8,6362406ab7caf5fc96bb61c8,16.0,2.0,left,1.0,1.2486,structured
9,6362406ab7caf5fc96bb61c8,22.0,2.0,left,0.0,2.058,structured
10,6362406ab7caf5fc96bb61c8,4.0,1.0,left,1.0,1.3418,structured
11,6362406ab7caf5fc96bb61c8,26.0,3.0,left,1.0,1.3983,structured
12,6362406ab7caf5fc96bb61c8,5.0,1.0,left,0.0,1.8487,structured
13,6362406ab7caf5fc96bb61c8,24.0,3.0,right,0.0,1.9996,structured
14,6362406ab7caf5fc96bb61c8,29.0,3.0,left,1.0,4.1677,structured
15,6362406ab7caf5fc96bb61c8,34.0,3.0,right,1.0,2.2255,structured
16,6362406ab7caf5fc96bb61c8,1.0,1.0,left,1.0,2.4317,structured
17,6362406ab7caf5fc96bb61c8,20.0,2.0,right,1.0,2.8151,structured
18,6362406ab7caf5fc96bb61c8,11.0,1.0,right,1.0,2.8653,structured
19,6362406ab7caf5fc96bb61c8,0.0,1.0,right,0.0,3.7991,structured
20,6362406ab7caf5fc96bb61c8,10.0,1.0,right,1.0,2.6819,structured
21,6362406ab7caf5fc96bb61c8,28.0,3.0,left,1.0,1.5826,structured
22,6362406ab7caf5fc96bb61c8,6.0,1.0,left,1.0,1.9177,structured
23,6362406ab7caf5fc96bb61c8,42.0,4.0,left,1.0,1.983,structured
24,6362406ab7caf5fc96bb61c8,44.0,4.0,left,1.0,1.0328,structured
25,6362406ab7caf5fc96bb61c8,30.0,3.0,left,1.0,1.8049,structured
26,6362406ab7caf5fc96bb61c8,43.0,4.0,left,1.0,1.6252,structured
27,6362406ab7caf5fc96bb61c8,45.0,4.0,left,1.0,0.984,structured
28,6362406ab7caf5fc96bb61c8,39.0,4.0,right,1.0,0.9165,structured
29,6362406ab7caf5fc96bb61c8,17.0,2.0,left,1.0,1.1678,structured
30,6362406ab7caf5fc96bb61c8,41.0,4.0,left,1.0,0.7505,structured
31,6362406ab7caf5fc96bb61c8,3.0,1.0,left,1.0,0.9317,structured
32,6362406ab7caf5fc96bb61c8,15.0,2.0,left,1.0,0.9077,structured
33,6362406ab7caf5fc96bb61c8,38.0,4.0,left,1.0,1.2264,structured
34,6362406ab7caf5fc96bb61c8,33.0,3.0,right,1.0,0.9314,structured
35,6362406ab7caf5fc96bb61c8,23.0,2.0,left,1.0,1.4986,structured
36,6362406ab7caf5fc96bb61c8,31.0,3.0,right,1.0,0.9878,structured
37,6362406ab7caf5fc96bb61c8,40.0,4.0,right,1.0,1.0483,structured
38,6362406ab7caf5fc96bb61c8,8.0,1.0,left,1.0,0.7833,structured
39,6362406ab7caf5fc96bb61c8,14.0,2.0,right,1.0,0.7484,structured
40,6362406ab7caf5fc96bb61c8,18.0,2.0,right,1.0,0.8234,structured
41,6362406ab7caf5fc96bb61c8,2.0,1.0,right,1.0,1.139,structured
42,6362406ab7caf5fc96bb61c8,27.0,3.0,right,1.0,1.4987,structured
43,6362406ab7caf5fc96bb61c8,35.0,3.0,left,1.0,0.8627,structured
44,6362406ab7caf5fc96bb61c8,25.0,3.0,left,1.0,0.5369,structured
45,6362406ab7caf5fc96bb61c8,13.0,2.0,right,1.0,1.0493,structured
46,6362406ab7caf5fc96bb61c8,47.0,4.0,right,1.0,0.9195,structured
47,6362406ab7caf5fc96bb61c8,19.0,2.0,left,1.0,1.4884,structured
0,565bff58c121fe0005fc390d,39.0,4.0,right,0.0,1.0788,structured
1,565bff58c121fe0005fc390d,17.0,2.0,left,0.0,0.9749,structured
2,565bff58c121fe0005fc390d,19.0,2.0,left,1.0,2.5107,structured
3,565bff58c121fe0005fc390d,8.0,1.0,right,1.0,1.4262,structured
4,565bff58c121fe0005fc390d,40.0,4.0,left,0.0,3.6972,structured
5,565bff58c121fe0005fc390d,46.0,4.0,right,1.0,2.347,structured
6,565bff58c121fe0005fc390d,21.0,2.0,left,1.0,2.32,structured
7,565bff58c121fe0005fc390d,23.0,2.0,right,0.0,2.2195,structured
8,565bff58c121fe0005fc390d,27.0,3.0,left,0.0,1.6922,structured
9,565bff58c121fe0005fc390d,12.0,2.0,right,1.0,3.8848,structured
10,565bff58c121fe0005fc390d,18.0,2.0,left,1.0,4.1135,structured
11,565bff58c121fe0005fc390d,4.0,1.0,left,1.0,1.435,structured
12,565bff58c121fe0005fc390d,9.0,1.0,right,1.0,1.7949,structured
13,565bff58c121fe0005fc390d,38.0,4.0,left,1.0,3.239,structured
14,565bff58c121fe0005fc390d,16.0,2.0,left,1.0,3.6298,structured
15,565bff58c121fe0005fc390d,43.0,4.0,left,1.0,2.3072,structured
16,565bff58c121fe0005fc390d,15.0,2.0,right,0.0,2.0779,structured
17,565bff58c121fe0005fc390d,47.0,4.0,left,1.0,3.9194,structured
18,565bff58c121fe0005fc390d,32.0,3.0,right,1.0,4.9195,structured
19,565bff58c121fe0005fc390d,31.0,3.0,right,1.0,3.4638,structured
20,565bff58c121fe0005fc390d,13.0,2.0,right,1.0,4.9545,structured
21,565bff58c121fe0005fc390d,14.0,2.0,left,1.0,1.9867,structured
22,565bff58c121fe0005fc390d,44.0,4.0,left,1.0,4.2701,structured
23,565bff58c121fe0005fc390d,22.0,2.0,right,1.0,3.1657,structured
24,565bff58c121fe0005fc390d,11.0,1.0,right,1.0,1.7925,structured
25,565bff58c121fe0005fc390d,37.0,4.0,left,1.0,1.1029,structured
26,565bff58c121fe0005fc390d,42.0,4.0,right,1.0,1.8195,structured
27,565bff58c121fe0005fc390d,3.0,1.0,left,0.0,5.1638,structured
28,565bff58c121fe0005fc390d,35.0,3.0,left,1.0,9.7618,structured
29,565bff58c121fe0005fc390d,36.0,4.0,left,1.0,3.8655,structured
30,565bff58c121fe0005fc390d,28.0,3.0,right,1.0,1.5611,structured
31,565bff58c121fe0005fc390d,45.0,4.0,right,1.0,1.606,structured
32,565bff58c121fe0005fc390d,1.0,1.0,left,0.0,2.1838,structured
33,565bff58c121fe0005fc390d,29.0,3.0,right,0.0,1.691,structured
34,565bff58c121fe0005fc390d,25.0,3.0,left,1.0,1.4537,structured
35,565bff58c121fe0005fc390d,7.0,1.0,right,0.0,1.3971,structured
36,565bff58c121fe0005fc390d,24.0,3.0,right,1.0,1.1801,structured
37,565bff58c121fe0005fc390d,34.0,3.0,left,1.0,1.8074,structured
38,565bff58c121fe0005fc390d,30.0,3.0,left,1.0,1.5907,structured
39,565bff58c121fe0005fc390d,41.0,4.0,right,1.0,1.2946,structured
40,565bff58c121fe0005fc390d,33.0,3.0,right,1.0,1.4274,structured
41,565bff58c121fe0005fc390d,5.0,1.0,left,0.0,1.3463,structured
42,565bff58c121fe0005fc390d,26.0,3.0,left,0.0,1.3341,structured
43,565bff58c121fe0005fc390d,20.0,2.0,right,1.0,3.3301,structured
44,565bff58c121fe0005fc390d,2.0,1.0,left,0.0,5.17,structured
45,565bff58c121fe0005fc390d,10.0,1.0,left,1.0,2.1299,structured
46,565bff58c121fe0005fc390d,0.0,1.0,right,0.0,6.8433,structured
47,565bff58c121fe0005fc390d,6.0,1.0,left,0.0,3.9302,structured
0,668742836c471dcf953ddeb3,18.0,2.0,left,1.0,9.0403,structured
1,668742836c471dcf953ddeb3,24.0,3.0,left,1.0,25.7646,structured
2,668742836c471dcf953ddeb3,1.0,1.0,left,1.0,5.2893,structured
3,668742836c471dcf953ddeb3,16.0,2.0,left,0.0,2.9236,structured
4,668742836c471dcf953ddeb3,40.0,4.0,right,1.0,9.312,structured
5,668742836c471dcf953ddeb3,28.0,3.0,left,0.0,8.1379,structured
6,668742836c471dcf953ddeb3,34.0,3.0,left,0.0,3.5707,structured
7,668742836c471dcf953ddeb3,38.0,4.0,left,0.0,4.8513,structured
8,668742836c471dcf953ddeb3,32.0,3.0,right,1.0,2.7356,structured
9,668742836c471dcf953ddeb3,14.0,2.0,left,0.0,1.9551,structured
10,668742836c471dcf953ddeb3,9.0,1.0,right,0.0,18.246,structured
11,668742836c471dcf953ddeb3,43.0,4.0,left,0.0,2.2341,structured
12,668742836c471dcf953ddeb3,12.0,2.0,left,0.0,1.5128,structured
13,668742836c471dcf953ddeb3,22.0,2.0,left,1.0,2.1345,structured
14,668742836c471dcf953ddeb3,0.0,1.0,left,1.0,1.8239,structured
15,668742836c471dcf953ddeb3,29.0,3.0,left,0.0,5.1394,structured
16,668742836c471dcf953ddeb3,47.0,4.0,left,0.0,2.9626,structured
17,668742836c471dcf953ddeb3,8.0,1.0,left,0.0,4.0547,structured
18,668742836c471dcf953ddeb3,33.0,3.0,left,1.0,4.4588,structured
19,668742836c471dcf953ddeb3,42.0,4.0,left,0.0,2.0183,structured
20,668742836c471dcf953ddeb3,6.0,1.0,right,0.0,13.2297,structured
21,668742836c471dcf953ddeb3,13.0,2.0,left,1.0,2.7677,structured
22,668742836c471dcf953ddeb3,37.0,4.0,left,0.0,3.6127,structured
23,668742836c471dcf953ddeb3,41.0,4.0,left,0.0,4.22,structured
24,668742836c471dcf953ddeb3,39.0,4.0,left,0.0,1.4684,structured
25,668742836c471dcf953ddeb3,35.0,3.0,right,0.0,1.3185,structured
26,668742836c471dcf953ddeb3,15.0,2.0,right,0.0,1.0543,structured
27,668742836c471dcf953ddeb3,46.0,4.0,right,0.0,1.0766,structured
28,668742836c471dcf953ddeb3,7.0,1.0,right,1.0,4.284,structured
29,668742836c471dcf953ddeb3,17.0,2.0,right,0.0,1.5026,structured
30,668742836c471dcf953ddeb3,2.0,1.0,right,0.0,8.7825,structured
31,668742836c471dcf953ddeb3,19.0,2.0,left,0.0,2.2162,structured
32,668742836c471dcf953ddeb3,36.0,4.0,left,1.0,3.7279,structured
33,668742836c471dcf953ddeb3,30.0,3.0,right,0.0,2.8361,structured
34,668742836c471dcf953ddeb3,26.0,3.0,left,0.0,2.9604,structured
35,668742836c471dcf953ddeb3,27.0,3.0,right,0.0,1.916,structured
36,668742836c471dcf953ddeb3,23.0,2.0,right,0.0,4.3882,structured
37,668742836c471dcf953ddeb3,21.0,2.0,right,0.0,4.6813,structured
38,668742836c471dcf953ddeb3,44.0,4.0,left,0.0,4.0878,structured
39,668742836c471dcf953ddeb3,11.0,1.0,right,1.0,3.3038,structured
40,668742836c471dcf953ddeb3,31.0,3.0,right,1.0,2.7939,structured
41,668742836c471dcf953ddeb3,4.0,1.0,left,0.0,5.0047,structured
42,668742836c471dcf953ddeb3,25.0,3.0,left,0.0,3.6667,structured
43,668742836c471dcf953ddeb3,45.0,4.0,left,0.0,4.1081,structured
44,668742836c471dcf953ddeb3,3.0,1.0,right,0.0,4.1876,structured
45,668742836c471dcf953ddeb3,5.0,1.0,left,0.0,5.5427,structured
46,668742836c471dcf953ddeb3,10.0,1.0,right,1.0,1.9689,structured
47,668742836c471dcf953ddeb3,20.0,2.0,left,0.0,1.6521,structured
0,61200d9dee82041bf3ae9bd3,35.0,3.0,right,1.0,2.4158,structured
1,61200d9dee82041bf3ae9bd3,12.0,2.0,right,1.0,2.7315,structured
2,61200d9dee82041bf3ae9bd3,16.0,2.0,right,1.0,1.3191,structured
3,61200d9dee82041bf3ae9bd3,36.0,4.0,left,1.0,2.3387,structured
4,61200d9dee82041bf3ae9bd3,7.0,1.0,right,1.0,1.7849,structured
5,61200d9dee82041bf3ae9bd3,18.0,2.0,left,1.0,1.5516,structured
6,61200d9dee82041bf3ae9bd3,25.0,3.0,left,1.0,1.2859,structured
7,61200d9dee82041bf3ae9bd3,28.0,3.0,right,1.0,1.5124,structured
8,61200d9dee82041bf3ae9bd3,0.0,1.0,left,0.0,3.344,structured
9,61200d9dee82041bf3ae9bd3,2.0,1.0,left,0.0,1.1222,structured
10,61200d9dee82041bf3ae9bd3,38.0,4.0,right,0.0,1.1364,structured
11,61200d9dee82041bf3ae9bd3,40.0,4.0,left,1.0,2.2041,structured
12,61200d9dee82041bf3ae9bd3,6.0,1.0,left,1.0,1.4889,structured
13,61200d9dee82041bf3ae9bd3,31.0,3.0,right,1.0,2.9724,structured
14,61200d9dee82041bf3ae9bd3,14.0,2.0,right,1.0,1.8919,structured
15,61200d9dee82041bf3ae9bd3,30.0,3.0,left,1.0,4.2715,structured
16,61200d9dee82041bf3ae9bd3,34.0,3.0,left,1.0,1.0874,structured
17,61200d9dee82041bf3ae9bd3,13.0,2.0,right,1.0,0.9316,structured
18,61200d9dee82041bf3ae9bd3,41.0,4.0,right,1.0,0.6787,structured
19,61200d9dee82041bf3ae9bd3,22.0,2.0,left,1.0,0.7139,structured
20,61200d9dee82041bf3ae9bd3,24.0,3.0,left,1.0,0.8706,structured
21,61200d9dee82041bf3ae9bd3,42.0,4.0,right,1.0,0.7705,structured
22,61200d9dee82041bf3ae9bd3,21.0,2.0,right,1.0,1.1719,structured
23,61200d9dee82041bf3ae9bd3,3.0,1.0,right,1.0,0.955,structured
24,61200d9dee82041bf3ae9bd3,19.0,2.0,left,1.0,0.7744,structured
25,61200d9dee82041bf3ae9bd3,39.0,4.0,right,1.0,0.7055,structured
26,61200d9dee82041bf3ae9bd3,37.0,4.0,left,1.0,0.924,structured
27,61200d9dee82041bf3ae9bd3,4.0,1.0,right,1.0,0.5544,structured
28,61200d9dee82041bf3ae9bd3,26.0,3.0,left,1.0,0.5817,structured
29,61200d9dee82041bf3ae9bd3,45.0,4.0,left,1.0,0.6534,structured
30,61200d9dee82041bf3ae9bd3,46.0,4.0,left,1.0,0.9396,structured
31,61200d9dee82041bf3ae9bd3,44.0,4.0,left,1.0,0.6172,structured
32,61200d9dee82041bf3ae9bd3,10.0,1.0,left,1.0,1.1012,structured
33,61200d9dee82041bf3ae9bd3,43.0,4.0,left,1.0,0.6371,structured
34,61200d9dee82041bf3ae9bd3,32.0,3.0,left,1.0,1.0399,structured
35,61200d9dee82041bf3ae9bd3,20.0,2.0,left,1.0,1.3583,structured
36,61200d9dee82041bf3ae9bd3,29.0,3.0,right,1.0,0.8935,structured
37,61200d9dee82041bf3ae9bd3,15.0,2.0,left,1.0,1.2863,structured
38,61200d9dee82041bf3ae9bd3,33.0,3.0,left,1.0,1.4874,structured
39,61200d9dee82041bf3ae9bd3,23.0,2.0,right,1.0,1.07,structured
40,61200d9dee82041bf3ae9bd3,11.0,1.0,right,1.0,1.2557,structured
41,61200d9dee82041bf3ae9bd3,9.0,1.0,left,0.0,2.1404,structured
42,61200d9dee82041bf3ae9bd3,5.0,1.0,right,1.0,0.7934,structured
43,61200d9dee82041bf3ae9bd3,1.0,1.0,left,1.0,1.0863,structured
44,61200d9dee82041bf3ae9bd3,17.0,2.0,left,1.0,0.7836,structured
45,61200d9dee82041bf3ae9bd3,47.0,4.0,left,1.0,0.7915,structured
46,61200d9dee82041bf3ae9bd3,8.0,1.0,right,1.0,0.8043,structured
47,61200d9dee82041bf3ae9bd3,27.0,3.0,right,1.0,0.8026,structured
0,60fbf61d2b955086ac1b1331,26.0,3.0,right,0.0,1.1867,unstructured
1,60fbf61d2b955086ac1b1331,37.0,4.0,right,1.0,0.7076,unstructured
2,60fbf61d2b955086ac1b1331,5.0,1.0,right,0.0,0.4998,unstructured
3,60fbf61d2b955086ac1b1331,23.0,2.0,right,1.0,0.4554,unstructured
4,60fbf61d2b955086ac1b1331,41.0,4.0,right,1.0,0.6099,unstructured
5,60fbf61d2b955086ac1b1331,16.0,2.0,right,0.0,0.435,unstructured
6,60fbf61d2b955086ac1b1331,17.0,2.0,left,0.0,0.7206,unstructured
7,60fbf61d2b955086ac1b1331,4.0,1.0,left,1.0,5.3042,unstructured
8,60fbf61d2b955086ac1b1331,19.0,2.0,right,1.0,2.2187,unstructured
9,60fbf61d2b955086ac1b1331,18.0,2.0,left,1.0,2.5785,unstructured
10,60fbf61d2b955086ac1b1331,9.0,1.0,right,0.0,8.3799,unstructured
11,60fbf61d2b955086ac1b1331,14.0,2.0,left,1.0,0.9465,unstructured
12,60fbf61d2b955086ac1b1331,22.0,2.0,right,1.0,0.6803,unstructured
13,60fbf61d2b955086ac1b1331,36.0,4.0,right,1.0,1.6915,unstructured
14,60fbf61d2b955086ac1b1331,25.0,3.0,left,1.0,1.6857,unstructured
15,60fbf61d2b955086ac1b1331,1.0,1.0,right,0.0,2.015,unstructured
16,60fbf61d2b955086ac1b1331,2.0,1.0,right,1.0,1.2799,unstructured
17,60fbf61d2b955086ac1b1331,31.0,3.0,right,1.0,0.5482,unstructured
18,60fbf61d2b955086ac1b1331,30.0,3.0,right,1.0,0.7307,unstructured
19,60fbf61d2b955086ac1b1331,7.0,1.0,right,0.0,4.3991,unstructured
20,60fbf61d2b955086ac1b1331,44.0,4.0,right,1.0,1.4392,unstructured
21,60fbf61d2b955086ac1b1331,12.0,2.0,left,1.0,1.0889,unstructured
22,60fbf61d2b955086ac1b1331,38.0,4.0,left,1.0,4.243,unstructured
23,60fbf61d2b955086ac1b1331,34.0,3.0,left,1.0,1.0001,unstructured
24,60fbf61d2b955086ac1b1331,28.0,3.0,left,1.0,2.4983,unstructured
25,60fbf61d2b955086ac1b1331,45.0,4.0,right,1.0,0.9019,unstructured
26,60fbf61d2b955086ac1b1331,8.0,1.0,right,0.0,0.778,unstructured
